user,text,date
frankbrondum,@sbrondum hey baby still trying to figure this out but anything that helps us stay in touch so far away is cool wit me ,Mon May 18 06:28:41 PDT 2009
somerandom48,Exam block starting tomorrow. Nothing but study for two weeks ,Mon Jun 01 23:18:10 PDT 2009
TrishaCyrus,@tracecyrus http://twitpic.com/6g6ms - Whhhhhhhhhhy did you take out your angel bites?!  Still incredibly gorgeous.,Mon Jun 01 23:19:02 PDT 2009
bikobiko,More or less final. I'm moving over to the UK in 2010 to work with Dr. Peter Piot on AIDS (AIDS2031) policy research...Bye SF Chinatown! ,Mon Jun 01 23:27:57 PDT 2009
bikobiko,"Ugh, Looks like no rest for me  ... I'm going to have to spend the next week doing prep work for GVFI in Cameroon: Bushmeat anyone?",Thu Jun 18 00:40:11 PDT 2009
bikobiko,anyone else want a FrontlineSMS:Medic pin?  DM if you do!,Fri May 22 04:17:52 PDT 2009
peterloader,Stuck in a queue waiting 4 the kids to finish in the bathroom ... As usual. Back to work today. Enough said ,Mon Jun 01 23:29:18 PDT 2009
peterloader,@Jeff_Patterson don't let the pc brigade hear that mate. Might get misconscrued ,Sun May 31 04:54:37 PDT 2009
fintileonita,Im sleepy again ,Mon Jun 01 23:40:15 PDT 2009
fintileonita,"Argh, what I can I do what can I do? Bored as hell ",Wed Jun 03 07:14:07 PDT 2009
fintileonita,In a bad mood  someone please cheer me up ,Thu Jun 04 22:28:33 PDT 2009
fintileonita,"Otw to Australian International School. Argghh, traffic is so bad ",Sat Jun 06 02:21:07 PDT 2009
fintileonita,"No idea for tonight. I thing I will spend my saturday night with my family, maybe we're going for dinner or something else ",Sat May 30 00:14:34 PDT 2009
fintileonita,"Oh my God, the guy who play as a sergeant evans in blonde and dangerous is so Hot. Damn, he is so good looking ",Mon Jun 01 08:45:03 PDT 2009
annawills,Another long ass work day and I have to be up at 5 to...you guessed it...WORK! So no training for me tomorrow ,Mon Jun 01 23:49:20 PDT 2009
mattalbot,is back to work today! ,Tue Jun 02 00:09:21 PDT 2009
jasonnewton,Big twitter error - There is an error with twitter  every post is sent from&quot;web&quot; when this post is from my iPhone (via @Jharule182),Tue Jun 02 00:26:47 PDT 2009
jasonnewton,This affects all devices There is an error with twitter  every post is sent from&quot;web&quot; when this post is from my iPhone (via @Jharule182),Tue Jun 02 00:29:36 PDT 2009
Chrisvdberg,@AncillaTilia it's not a day off for me  â¦ but what about lunch date?,Tue Jun 02 00:37:07 PDT 2009
pwobbler,I wish Xbox Australia would find content for the Australian Audience... Where's our Netflix or Sky TV?  #xboxE3,Tue Jun 02 00:39:31 PDT 2009
nerelle,Back from the first day of camp... sucks that I had to leave early ,Tue Jun 02 00:55:03 PDT 2009
violetheath,...that wont turn up til saturday ,Tue Jun 02 01:04:46 PDT 2009
webbupdates,School work out of the way. Now some food and some major video editing. Looks like I won't have time to do laundry. ,Tue Jun 02 01:14:40 PDT 2009
lanalaaane,goodnight  my phone gets taken away. Sad life.,Tue Jun 02 01:34:55 PDT 2009
JLCF,It started finally but with only one attendee. The rest of the crew is busy obvously ,Tue Jun 02 01:59:48 PDT 2009
bawjohnson,"soon as i make it known that VHS could be put onto the network and streamed, I'll have a tsunami of videos from 1984 onwards to process ",Tue Jun 02 02:29:40 PDT 2009
bawjohnson,"sorry, next month.. good news regardless! ",Mon May 18 06:44:44 PDT 2009
bawjohnson,"back from france, 1200 trouble free peugeot 106 miles ",Mon Jun 01 03:38:57 PDT 2009
fifs_c,@kat_marshall its the end of the month - and iv spent all of my wages already  darn only getting 8 hrs a week ,Tue Jun 02 02:38:55 PDT 2009
deussubmachina,considering changing wedding dress to something bright red McQueen-esque.  Mums reaction to me dress kind of killed it ,Tue Jun 02 02:52:01 PDT 2009
deussubmachina,considering changing wedding dress to something bright red McQueen-esque. Mums reaction to my dress kind of killed it ,Tue Jun 02 02:52:15 PDT 2009
shannynn,nothing like realising just how much money you dont have anymore...  ,Tue Jun 02 03:05:17 PDT 2009
shannynn,daylight savings you are not welcome in perth ,Sun May 17 05:46:47 PDT 2009
julie_daniel,HELP need laptop 4 uni but Is it worth payin xtra 4 a mac? Also need adobe package but wheres best 2 buy?  Appreciate advice guys x x,Tue Jun 02 03:07:03 PDT 2009
jordansprague,"yay ! had an awesome time at the IWK telethon for children. interviewed on air - plus Ellen Page was there, but missed her by a few mins ",Tue Jun 02 03:08:13 PDT 2009
jordansprague,"@kcofficial i'm a vegetarian   since i was 8, and im now 16",Sat May 16 21:25:00 PDT 2009
jordansprague,"even though i dont update my thinger alot, i am still on Twitter every chance i get ",Sat May 30 04:58:05 PDT 2009
tonfue,@britteliz nooo i didnt forget. I had an unwelcomed late night visitor in the middle of a life crisis or some crap. had to calm him down ,Tue Jun 02 03:36:08 PDT 2009
tonfue,"@mlbarnes2009 So busy bee, what have you been up to? You're not on as much these days and you're forcing me to miss you. so wrong! ",Tue Jun 16 17:38:02 PDT 2009
tonfue,"Today just got much more complicated, and I'm already in that overtired easily-hypnotized no-discipline tipsy zone. Vodka bottle is empty ",Thu Jun 18 17:41:24 PDT 2009
tonfue,@Dash_81 you ignore ME? oh man. my heart just got raped by a  hairy buffalo ,Mon Jun 22 19:08:52 PDT 2009
tonfue,@Shadowkitten701 you have a kid? see im always the last to find out  how old and whats his name?,Tue May 26 23:05:21 PDT 2009
tonfue,"@vlcupper been a guest for a while, havent been on past episodes and so on, will be in the upcoming ones. done theater mostly up till now ",Tue May 26 23:17:16 PDT 2009
tonfue,@CatherineYetive never get sick of anyone's @ replies ,Thu May 28 22:12:29 PDT 2009
tonfue,@mlbarnes2009 for sure. night you ,Thu May 28 22:12:51 PDT 2009
tonfue,@luckylauren something like that yeah ,Fri May 29 14:25:21 PDT 2009
tonfue,@TansNZ be creative  watch a movie maybe? bake me something nice? haha,Fri May 29 19:14:08 PDT 2009
tonfue,@Shadowkitten701 ive seen it. i's pretty good  hope you enjoy it!,Fri May 29 19:22:27 PDT 2009
tonfue,"@rndspringer true but im just laying here, will eventually get tired enough to go crash ",Fri May 29 19:30:34 PDT 2009
tonfue,"@countrymusiclvr hey dont worry about it, a few more classes and more practice and you'll most definitely rock the house next year ",Fri May 29 20:39:42 PDT 2009
tonfue,Im off to bed  ill catch you guys on tomorrow. thin positive thoughts (about me if you like) and keep it real. Night ppl!,Fri May 29 22:16:05 PDT 2009
tonfue,@kezzi21 morning kerrie  how's your evening going?,Sat May 30 04:02:03 PDT 2009
tonfue,@gaudet2 so what're you up to? ,Sat May 30 04:49:48 PDT 2009
tonfue,im off for a bit today. everyone stay safe and keep it real ,Sat May 30 04:51:59 PDT 2009
tonfue,@JRobertsTWC im sure ill find something you can help out with come next month regardless ,Sat May 30 09:01:25 PDT 2009
tonfue,@mlbarnes2009 hope you're having a good day ,Sat May 30 09:43:46 PDT 2009
tonfue,"@luckylauren it was in my cousins apartment a month ago, it vanished and appeared at my place ~grins~ had it in the hallway moved it in ",Sat May 30 13:09:11 PDT 2009
tonfue,@RandomShelly plus some of the guys arnt dog lovers and when we're working i can isolate myself and Roz from the other blokes hanging out ,Sat May 30 13:43:06 PDT 2009
tonfue,@Bisera1128 @RandomShelly absolutely. i cant go to bed if it's hot and sticky and crap. has to be a little chilly ,Sat May 30 14:09:31 PDT 2009
tonfue,"@gaudet2 I was, for a long while, till she decided her 'career' was more important than a family ",Sat May 30 14:23:37 PDT 2009
tonfue,"@NOLAfleur right, i was born there, my parents are half british/half american for the most part, have some irish/french blood in me too ",Sat May 30 14:27:28 PDT 2009
tonfue,@Childhood ive made poached eggs with paprika a few times but not for myself ,Sat May 30 14:29:31 PDT 2009
tonfue,@CatherineYetive her favorite kind. and how many depends on the type of flowers she's into ,Sat May 30 14:35:32 PDT 2009
tonfue,"@cobaltcow been in the BH scene for 11 years, what do you expect? plus, it was a while back, now it's mostly social engineering and seo ",Sat May 30 14:39:29 PDT 2009
tonfue,"@countrymusiclvr homeless people arnt scary haha they're just...homeless. probably hungry, sad and scared shitless themselves ",Sat May 30 14:55:37 PDT 2009
tonfue,"@Britmum2070 to turn back time. get to change how something turned out, selfish i know, i would only use it once too ",Sat May 30 14:57:42 PDT 2009
tonfue,"@gaudet2 saw them, even the one with the zoom on your rack is nice  now ive put a face to the name, nice to meet ya ;)",Sat May 30 15:33:57 PDT 2009
tonfue,@mlbarnes2009 bloody hell. she's adorable!! and lethal at such a young age? hahha very cute ,Sat May 30 20:27:06 PDT 2009
tonfue,@gaudet2 watch both to find out ,Sat May 30 22:41:36 PDT 2009
tonfue,bloody hell. just work up to 17missed calls? i cant believe I didnt wake up for my own birthday lunch with family. shit. gotta run. later ,Sun May 31 09:43:34 PDT 2009
tonfue,@modernartrocks 28  hbday to him too ;),Sun May 31 16:54:04 PDT 2009
tonfue,"@debsull i didnt mention my niece, @gaudet said she got one in memory of her niece ",Sun May 31 18:04:12 PDT 2009
tonfue,"@debsull i didnt mention my niece, @gaudet2 said she got one in memory of her niece ",Sun May 31 18:04:29 PDT 2009
tonfue,@debsull I get sidetracked sometimes but yeah thats a personal question i dont often share is all ,Sun May 31 18:30:23 PDT 2009
tonfue,"im off to get drunk out of my mind, even though I have to fly out to LA tomorrow. god damn it. You all stay safe and keep it real ",Sun May 31 18:55:12 PDT 2009
tonfue,"@RandomShelly it was nice, met with a friend i hadnt seen for a long time so that was amazing ",Sun May 31 23:40:06 PDT 2009
tonfue,"just had the most amazing home cooked pizza, cheers Jess ",Mon Jun 01 10:18:31 PDT 2009
tonfue,@Dash_81 Yeah i did  i'll email you some time tonight about it!,Mon Jun 01 12:15:07 PDT 2009
tonfue,@countrymusiclvr productive  how about yours?,Mon Jun 01 19:52:36 PDT 2009
tonfue,"@mlbarnes2009 graphic/web design, i also try to dabble in 3d when I have the time  Human resources, sounds fun. what you up to tonight?",Mon Jun 01 19:56:27 PDT 2009
tonfue,"@gaudet2 I like to think im that good, yeah.  not had any complaints before so i guess im doing something right eh?",Mon Jun 01 20:04:59 PDT 2009
tonfue,@bloggingchick @cobaltcow ill be in detroit next week ,Tue Jun 02 04:10:00 PDT 2009
tonfue,"@cobaltcow @bloggingchick i'll know when Thursday, end of the week though. ill let yo guys know ",Tue Jun 02 04:15:44 PDT 2009
tonfue,@cobaltcow ill work my schedule around a day or two everyone is free so we can hang out. ill let you guys know thursday when that is ,Tue Jun 02 05:16:16 PDT 2009
tonfue,"@kezzi21 Yeah I have a lot of work to get through so ill be online most of the day, thinking of working out of some cafe later too ",Tue Jun 02 05:17:54 PDT 2009
tonfue,@kezzi21 what are you up to?  ,Tue Jun 02 05:18:10 PDT 2009
tonfue,"@mlbarnes2009 sorry to hear that about your dad but as you mentioned, he was doing what he loved. Im sure he was one hell of a pilot ",Tue Jun 02 08:50:29 PDT 2009
tonfue,@RandomShelly lol same one ,Tue Jun 02 18:20:19 PDT 2009
tonfue,"@britteliz pix? and yeah, its a decent bike for sure  first biker chick ive met on twitter, im pretty stoked about it",Tue Jun 02 18:49:23 PDT 2009
tonfue,@countrymusiclvr im just winding down with my first glass of wine for the night. are you always hyper?  you sound like a bunny on speed!,Tue Jun 02 21:10:07 PDT 2009
tonfue,"@britteliz so i guess for the most part, im still wanting to settle dime, not soon but yeah. had my fair share of fun you know? ",Tue Jun 02 21:26:04 PDT 2009
tonfue,@britteliz but 8 if you count them right ,Tue Jun 02 21:56:53 PDT 2009
tonfue,@73wildflower right back at you lisa ,Wed Jun 03 07:51:58 PDT 2009
tonfue,"@cobaltcow tell me about it. we're planning on relocating end of this year, found some nice spots here in manhattan too ",Wed Jun 03 10:04:34 PDT 2009
tonfue,@bloggingchick that's also true ,Fri Jun 05 15:07:29 PDT 2009
tonfue,"@lx_0l I dont judge, im still buying because i said i would ;) still think you're a complete moron though ",Fri Jun 05 15:59:59 PDT 2009
tonfue,"@CatherineYetive there was 7of us, and it doesnt matter, we all had tons of fun ",Sat Jun 06 03:04:19 PDT 2009
tonfue,@kezzi21 no ill manage to nod off in a bit ;) my mind just has to stop buzzin ,Sat Jun 06 03:36:32 PDT 2009
tonfue,alright you beautiful people. im crashing. hope you all have a great day. treat yourself to something fun today ,Sat Jun 06 03:57:49 PDT 2009
tonfue,@lkoutzas yeah just go back to the first on @tonizova and read up ,Sun Jun 07 00:26:00 PDT 2009
tonfue,"if you're not following @kezzi21 you should be, heart of gold, funny and at times a big perv. my kinda gal  love this lady!",Sun Jun 07 07:49:50 PDT 2009
tonfue,@talkingoftricia no reason in the world i should get off my ass right now. ,Sun Jun 07 08:14:35 PDT 2009
tonfue,@Shadowkitten701 love you too kelly ,Sun Jun 07 18:23:56 PDT 2009
tonfue,im off for a bit. later guys ,Sun Jun 07 18:57:55 PDT 2009
tonfue,"@Dash_81 in the office, supposed to meet some french clients flying in this afternoon, other than that just regular work ",Mon Jun 15 07:49:19 PDT 2009
tonfue,@artgecko doing awesome ,Mon Jun 15 07:52:03 PDT 2009
madnessofmany,my friends parents have swine flu  it's creeping over!,Tue Jun 02 04:08:21 PDT 2009
MickenzieHyatt,Missing all of my family! My house is empty! ,Tue Jun 02 04:18:47 PDT 2009
swngcoastguard,"still kinda worried about that firework/possible distress flare(?). what if some1 needed rescuing, now they are sad ",Tue Jun 02 04:19:19 PDT 2009
KlemensFergin,This is what you get if mom isn't there for making you food. Eggs on a bread  http://yfrog.com/5h643j,Tue Jun 02 04:38:31 PDT 2009
Kaschua,Oh wonderful. My dress smells of cat musk. ,Tue Jun 02 04:39:21 PDT 2009
Kaschua,@ucllc Excellent! I was hoping it was Ai.  That's MY school!,Tue Apr 07 08:00:14 PDT 2009
Kaschua,@egsa I've seen neither of those. ,Mon Jun 01 12:43:31 PDT 2009
roxzerosix,just had dinner.. no appetite. think im getting sick ,Tue Jun 02 04:46:33 PDT 2009
roxzerosix,my first tweet! haha. thanks to my sister  i love you.,Tue Jun 02 04:42:02 PDT 2009
roxzerosix,good night twitter. gonna watch movies with my sis! yay ,Tue Jun 02 06:46:35 PDT 2009
ABeautifulLiar,DEAR TIFFANY &amp; CO. PLEASE STOP THE EMAILS.. I CAN'T AFFORD YOU RIGHT NOW! THE NEW DANGLE CUFF IS PUTTING TEARS IN MY EYES.. ,Tue Jun 02 04:50:03 PDT 2009
Yodalie,Taking a break from the gym this morning to go to the doctor ,Tue Jun 02 05:11:37 PDT 2009
Yodalie,@NYSOM7 no O has a regular work day ,Tue Jun 16 11:59:36 PDT 2009
LatinaNichelle4,@SumbodyTrippin im feelin alittle better but unfortunately cant do karaoke tonight ,Tue Jun 02 05:25:20 PDT 2009
LatinaNichelle4,@TrinityComedy afternoon ,Wed Jun 03 10:04:17 PDT 2009
LatinaNichelle4,@MiaMiaDC NOT FEELING WELL SO IDK ,Fri Jun 05 08:49:52 PDT 2009
LatinaNichelle4,@russhelle geez r u serious?? lemme get my ass back in line and wait my turn ,Thu Jun 18 12:49:33 PDT 2009
LatinaNichelle4,@thepostergirl omg i was trying to send you the names before noon but i couldnt use my facebook at work ,Fri Jun 19 13:46:07 PDT 2009
LatinaNichelle4,@MishGoddess aite im spendin $200 ,Thu May 14 06:37:56 PDT 2009
LatinaNichelle4,@LadyLegacy preach. unfortunately living in dc its a constant battle for everyone everyday. can i walk with ya ,Tue Jun 02 06:44:53 PDT 2009
cait_williamson,hasn't eaten in two days...being sick stinkkssss ,Tue Jun 02 05:31:43 PDT 2009
morgangriffin,so boreeddd ,Tue Jun 02 05:37:20 PDT 2009
conniewou,@an1sh not really sure how this works but hi!!!!!! i can't stop sneezing...hayfever season has just started for me ,Tue Jun 02 06:01:51 PDT 2009
RyanLadner,Seminary is very expensive ,Tue Jun 02 06:08:15 PDT 2009
RyanLadner,Just finished Youth Group. I feel exhausted. It has been a long day. About to do some writing with a cup of hot tea and go to bed.. alone ,Sun Jun 07 18:36:51 PDT 2009
Dancer4Life13,@Meliciousx3 awww. What's wrong? ,Tue Jun 02 06:46:06 PDT 2009
Dancer4Life13,@NatlovesGuitar hang at home. Play guitar. ,Sun May 17 09:44:29 PDT 2009
Dancer4Life13,@NatlovesGuitar that's ok. ,Fri May 22 03:59:38 PDT 2009
Dancer4Life13,@ChelseaKS ur amazing!! Can you please folow me? ,Fri May 29 11:19:03 PDT 2009
Dancer4Life13,@MandyyJirouxx ok. Mabye that's why it wasn't working about 4 min. Ago. Sorry. ,Fri May 29 12:23:42 PDT 2009
Dancer4Life13,@NatlovesGuitar awww how cute! Awesome! ,Fri May 29 12:25:42 PDT 2009
Dancer4Life13,@kayte_girll I'm going to bed now. Ttyl. Thx for the help. ,Fri May 29 20:59:23 PDT 2009
Dancer4Life13,@kayte_girll thx. It would b so fun!! ,Fri May 29 21:13:40 PDT 2009
Dancer4Life13,@kayte_girll cool. Same as me. But I can't sing. It's awufl when I do. LOL ,Fri May 29 21:31:52 PDT 2009
Dancer4Life13,@EmilyyBrowningg cool. ,Fri May 29 21:33:48 PDT 2009
Dancer4Life13,@din65 cool. I'm tired so goonight ttyl. ,Fri May 29 22:13:55 PDT 2009
Dancer4Life13,@ddlovato I love those. Haa they're so cool!!!! ,Fri May 29 22:42:01 PDT 2009
Dancer4Life13,@abigale9 yep. I can't sleep either. ,Fri May 29 23:10:26 PDT 2009
Dancer4Life13,@maddieque that's awesome. Happy early birthday. I'll b 14 June 19th. ,Fri May 29 23:20:18 PDT 2009
