user,credit_record_status,job_yrs,home_type,loan_months,age,marital_status,job_type,debt,loan_amt,price_of_good
DrJoneszzik,GOOD,4,OWNER,48,36,MARRIED,FIXED,0,1000,1595
BendyyStrawz,GOOD,2,OWNER,60,46,MARRIED,FREELANCE,500,900,987
woababyitsbecca,GOOD,4,OWNER,36,36,MARRIED,FIXED,0,800,800
Goeshi,GOOD,11,OWNER,60,30,MARRIED,FIXED,62,1100,1347
CGThorn,BAD,0,OWNER,60,26,MARRIED,PARTTIME,2880,2000,2200
luismemo2,GOOD,12,OWNER,24,28,SINGLE,FIXED,0,250,1150
Colehill,GOOD,10,OWNER,48,42,MARRIED,FREELANCE,120,1200,1617
papayasf,BAD,3,OWNER,60,30,MARRIED,FIXED,0,1500,1621
bluemaiya,GOOD,1,OWNER,24,60,MARRIED,FREELANCE,0,400,1138
ims,GOOD,18,OWNER,60,49,MARRIED,FIXED,0,1050,1097
eldames,GOOD,1,OWNER,36,20,SINGLE,PARTTIME,0,375,425
scarie,GOOD,21,OWNER,24,44,MARRIED,FIXED,0,800,2400
Alex_Lamontagne,GOOD,24,OWNER,60,52,MARRIED,FIXED,0,1200,1257
Coomy,BAD,1,OWNER,36,31,MARRIED,FIXED,0,700,800
JessCarrillo,GOOD,0,OWNER,48,31,MARRIED,FIXED,0,1000,1541
ryanplevins,GOOD,11,OWNER,48,27,MARRIED,FIXED,0,1500,1641
adamabbate,BAD,10,OWNER,18,45,MARRIED,FREELANCE,350,375,475
JimAlger,BAD,0,OWNER,48,29,WIDOW,FIXED,0,757,1566
nezz89,BAD,0,OWNER,42,41,MARRIED,FREELANCE,0,2000,2516
Kimberly_x3,BAD,1,OWNER,60,41,MARRIED,FIXED,0,1300,1673
Abiu,GOOD,25,OWNER,18,40,MARRIED,FIXED,0,455,1542
FluidDarkness,GOOD,8,OWNER,48,28,MARRIED,FIXED,0,1000,1267
bella42488,GOOD,4,OWNER,60,23,MARRIED,FIXED,0,1100,1306
marixa310,BAD,2,OWNER,48,50,MARRIED,PARTTIME,0,800,1330
troygomez,GOOD,10,OWNER,36,55,MARRIED,FIXED,0,1000,1436
ndscott,GOOD,11,OWNER,48,31,MARRIED,FIXED,0,700,1225
Teelamcc,GOOD,7,OWNER,36,36,MARRIED,FIXED,0,325,1626
Princessgwen1,GOOD,15,OWNER,24,29,MARRIED,FIXED,0,400,899
lozzenger,GOOD,27,OWNER,36,53,MARRIED,FIXED,0,350,1389
MatthewHass008,GOOD,8,OWNER,60,51,MARRIED,FIXED,0,1000,1250
EJonas0815,BAD,2,OWNER,60,38,MARRIED,PARTTIME,0,1000,1270
MrStickdorn,GOOD,1,OWNER,48,41,MARRIED,FREELANCE,0,1000,1090
peachykeenan,GOOD,14,OWNER,12,37,MARRIED,FREELANCE,0,500,1338
k_koehler,GOOD,18,RENT,60,53,MARRIED,FIXED,0,1300,1450
GillyCoop,GOOD,18,OWNER,60,44,MARRIED,FIXED,500,1300,1725
mysticbanana,GOOD,10,OWNER,60,35,MARRIED,FIXED,0,1000,1578
trevwoh,GOOD,30,OWNER,60,53,MARRIED,FIXED,0,1250,1401
tramphan,GOOD,10,OWNER,18,34,MARRIED,FREELANCE,0,600,1000
twiter_twotter,GOOD,1,OWNER,48,28,MARRIED,PARTTIME,1978,1100,1556
helloimD4NNY,GOOD,5,OWNER,60,32,MARRIED,FIXED,0,2000,3400
badtom11,GOOD,17,OWNER,60,51,MARRIED,FIXED,0,860,1113
gawd0r,GOOD,3,OWNER,48,19,SINGLE,FIXED,0,800,1128
LynZLeigh,GOOD,14,OWNER,48,41,MARRIED,FIXED,0,800,1117
gmemon,GOOD,8,OWNER,60,28,MARRIED,FIXED,1000,1600,1718
JeSUCKAfabulous,GOOD,8,OWNER,60,25,MARRIED,FIXED,1300,1450,1556
emily_beck,GOOD,5,OWNER,60,31,MARRIED,FIXED,0,900,1500
HeatherMaine,GOOD,13,OWNER,48,45,MARRIED,FIXED,0,400,1615
ginadelisio,GOOD,12,OWNER,60,27,MARRIED,FIXED,0,1000,1537
jonhoneyball,GOOD,15,OWNER,60,38,MARRIED,FIXED,2600,1250,1616
hoodstar626,GOOD,6,OWNER,24,63,MARRIED,FIXED,0,600,1048
AkaiEngarde,GOOD,13,OWNER,48,40,MARRIED,FIXED,0,900,1054
MWeirdo,GOOD,14,OWNER,60,43,MARRIED,FIXED,0,950,1206
fatlittlepixie,BAD,15,OWNER,60,31,MARRIED,FIXED,0,960,1031
violetbakes,GOOD,2,OWNER,24,26,MARRIED,FREELANCE,0,340,900
kitzakatza,GOOD,6,OWNER,48,51,MARRIED,FREELANCE,0,1350,1595
desde_debajo,GOOD,1,OWNER,60,30,SINGLE,FREELANCE,2100,1500,1950
AshleyLowery,GOOD,3,OWNER,48,63,MARRIED,FREELANCE,0,350,969
dbkraemer,BAD,1,OWNER,36,45,MARRIED,FREELANCE,0,800,800
ddc1974,GOOD,4,OWNER,48,21,SINGLE,FIXED,0,600,1320
Kl0w,BAD,0,OWNER,36,39,SINGLE,FREELANCE,0,1000,1210
ChaniRiiell,GOOD,1,OWNER,18,38,MARRIED,FREELANCE,0,480,1059
ChantalKyle,GOOD,5,OWNER,36,38,MARRIED,FREELANCE,0,1050,1443
iwuvwaffles,GOOD,16,OWNER,60,32,MARRIED,FIXED,0,650,1017
Starlady22,GOOD,10,OWNER,60,48,MARRIED,FIXED,1500,1520,1636
techfunky,BAD,3,OWNER,24,47,MARRIED,FIXED,1500,800,1000
littlewhiteliar,GOOD,28,OWNER,60,52,MARRIED,FIXED,1000,900,1428
Degsyg,GOOD,3,OWNER,18,40,MARRIED,FIXED,0,400,1772
AmyBabyxox,GOOD,3,OWNER,48,39,WIDOW,FREELANCE,1500,700,839
DarkAeon,BAD,1,OWNER,60,27,MARRIED,PARTTIME,3000,1800,2100
danielat,GOOD,1,OWNER,60,31,MARRIED,PARTTIME,300,1200,1265
VanessaCorsetti,BAD,14,OWNER,36,33,SINGLE,FREELANCE,1500,700,1700
DavorinPavlica,GOOD,9,OWNER,60,24,MARRIED,FIXED,0,1000,1174
hannahyo,BAD,11,OWNER,60,38,MARRIED,FIXED,0,1700,1768
jojo3508,GOOD,18,OWNER,60,35,MARRIED,FIXED,0,950,1250
chloejm,GOOD,3,OWNER,30,37,MARRIED,FIXED,0,650,1270
Musojourno,BAD,13,OWNER,54,52,MARRIED,FIXED,0,1300,1394
SupergirlofMelb,GOOD,7,OWNER,36,39,MARRIED,FREELANCE,0,1300,1439
khartline,GOOD,12,OWNER,60,39,SINGLE,FIXED,0,1000,1516
annamols,GOOD,2,OWNER,36,19,MARRIED,FIXED,100,400,570
CassandraAnnn,GOOD,6,OWNER,18,42,MARRIED,FREELANCE,34,200,1500
UFO_guy,GOOD,21,OWNER,36,44,MARRIED,FIXED,0,1200,1650
oliviaburtt,GOOD,2,OWNER,36,30,MARRIED,FREELANCE,0,1100,1850
tereseas,GOOD,8,RENT,60,52,MARRIED,FIXED,0,800,1086
hichristinah,GOOD,8,OWNER,36,39,MARRIED,FIXED,1500,1300,1504
kedrhodes,GOOD,25,OWNER,48,48,MARRIED,FIXED,0,800,1800
xXMuseXArniaXx,BAD,1,OWNER,60,32,MARRIED,PARTTIME,500,1150,1661
sugarmylove,GOOD,1,RENT,36,35,MARRIED,FREELANCE,0,1000,1300
theloz,GOOD,19,OWNER,24,35,MARRIED,FIXED,0,200,1147
cjsier,GOOD,3,OWNER,48,29,SINGLE,FIXED,1500,800,1500
holden73,BAD,1,OWNER,48,18,SINGLE,PARTTIME,0,600,1472
taralou88,GOOD,2,OWNER,48,57,MARRIED,FIXED,0,1000,1500
MarchwMeaning,GOOD,6,OWNER,36,37,MARRIED,FREELANCE,50,800,1637
justjesi,BAD,14,OWNER,60,47,WIDOW,FIXED,2000,1475,1475
RoeSaved,GOOD,5,OWNER,60,32,MARRIED,FREELANCE,1000,1350,1650
runpdx,GOOD,17,OWNER,60,57,MARRIED,FIXED,0,870,979
daveknapik,GOOD,13,OWNER,60,42,MARRIED,FIXED,0,1000,1359
Wandering4ever,GOOD,5,OWNER,48,46,MARRIED,FIXED,0,950,1544
JohnnyCleav,GOOD,0,OWNER,24,24,SINGLE,PARTTIME,0,1000,1489
silverlara,GOOD,1,OWNER,60,49,MARRIED,PARTTIME,0,1870,2622
skittlepsycho,GOOD,0,OWNER,48,61,WIDOW,FREELANCE,200,650,962
ChristenLRush,GOOD,7,OWNER,18,33,MARRIED,FREELANCE,0,550,1679
ashhhftw,GOOD,1,OWNER,48,29,MARRIED,FIXED,0,1000,1777
Antagonistlond,GOOD,1,OWNER,60,24,SINGLE,FIXED,0,1200,1505
cassnav83,GOOD,4,OWNER,24,44,MARRIED,FIXED,0,580,923
kurzes94,GOOD,13,OWNER,60,38,SINGLE,FIXED,0,1060,1274
MsJere,GOOD,3,OWNER,60,27,MARRIED,FIXED,0,1400,1702
ohokhaley,BAD,4,OWNER,60,42,MARRIED,FIXED,0,978,978
TheyCallMeEllis,GOOD,4,OWNER,48,26,MARRIED,FIXED,0,750,841
maibui,GOOD,0,OWNER,12,59,MARRIED,FREELANCE,0,400,790
Ali4Coach,GOOD,30,OWNER,30,61,MARRIED,FIXED,0,700,1054
spacefem,BAD,3,OWNER,60,27,MARRIED,FIXED,0,1400,1800
hkireta06,GOOD,10,OWNER,24,50,MARRIED,FREELANCE,0,700,1461
qthrul,GOOD,20,OWNER,48,53,MARRIED,FIXED,0,1170,1297
faceonmars,GOOD,1,RENT,48,27,SINGLE,PARTTIME,0,1600,2075
13moons,GOOD,3,OWNER,60,23,SINGLE,FIXED,0,900,1105
ThineKristine,GOOD,10,OWNER,12,48,MARRIED,FIXED,0,300,850
HeatherHeight,GOOD,3,OWNER,48,48,MARRIED,FREELANCE,0,1600,2600
suzie_kennedy,GOOD,6,OWNER,60,31,MARRIED,FIXED,1600,600,1661
TVbiancaa,GOOD,10,OWNER,60,55,MARRIED,FIXED,0,1900,2150
bikeindia,BAD,0,OWNER,24,58,MARRIED,FIXED,0,600,1607
ShawnEasley,GOOD,20,OWNER,36,47,MARRIED,FIXED,0,1050,1258
Zacharoo89,GOOD,9,OWNER,36,24,MARRIED,FIXED,2000,450,1388
myzone_ro,GOOD,2,OWNER,60,30,MARRIED,FIXED,0,2000,2250
JoseLRivera,GOOD,12,OWNER,60,45,MARRIED,FREELANCE,0,1000,1100
SDaviesDesigns,GOOD,11,OWNER,48,41,MARRIED,FREELANCE,1300,1000,1350
PackPastor,GOOD,7,RENT,60,60,MARRIED,FIXED,0,800,1054
Erickia,GOOD,30,OWNER,60,49,WIDOW,FIXED,0,1100,1152
priscilamizuta,GOOD,4,OWNER,48,36,MARRIED,FIXED,0,1800,2628
leerob10x,GOOD,4,OWNER,24,26,MARRIED,FIXED,0,500,1400
Megann57,BAD,0,OWNER,60,43,MARRIED,PARTTIME,0,600,790
dawncomeaux,GOOD,0,OWNER,48,22,SINGLE,FIXED,0,1210,1325
beautifulwife,GOOD,0,OWNER,60,34,MARRIED,FIXED,0,1100,1628
pinkkitten74,GOOD,17,OWNER,60,35,MARRIED,FIXED,0,1080,1428
sophieca,GOOD,4,OWNER,60,26,SINGLE,FIXED,0,1350,1610
Wrud1205,BAD,10,OWNER,48,35,MARRIED,PARTTIME,0,1500,1786
Lulu_Bug,BAD,2,OWNER,48,43,MARRIED,PARTTIME,1300,700,975
LGBTNetwork,GOOD,14,OWNER,60,45,MARRIED,FIXED,0,1050,1383
alysonsmith1,BAD,8,OWNER,36,30,MARRIED,FREELANCE,1365,1220,1745
jnthan,GOOD,0,OWNER,36,35,MARRIED,FREELANCE,0,1300,2125
muphlus,GOOD,8,OWNER,24,32,MARRIED,FIXED,0,350,865
SangreLatina29,GOOD,0,OWNER,60,22,SINGLE,PARTTIME,0,1550,1657
travist120,GOOD,30,OWNER,48,59,MARRIED,FIXED,0,660,933
lahman,GOOD,7,OWNER,60,42,MARRIED,FIXED,0,850,1033
rawrsomeDAve,GOOD,5,OWNER,36,46,MARRIED,FREELANCE,0,1100,1897
lauravegas,GOOD,2,OWNER,36,34,WIDOW,FIXED,0,500,550
throughthelens,GOOD,1,OWNER,36,19,SINGLE,FIXED,0,200,1330
xxNkekerzxx,GOOD,0,OWNER,18,20,SINGLE,PARTTIME,0,700,960
artipatel,GOOD,0,OWNER,36,21,SINGLE,FIXED,0,1500,1600
LithiumMind,GOOD,7,OWNER,36,33,MARRIED,FIXED,0,500,1288
Tonyanader,GOOD,7,OWNER,18,40,MARRIED,FIXED,400,400,1717
bigchadchizzle,BAD,0,OWNER,36,32,MARRIED,FREELANCE,0,500,1104
daviddavila,GOOD,14,OWNER,60,41,MARRIED,FIXED,1100,1500,2730
shawnlee01,GOOD,3,OWNER,36,36,MARRIED,FREELANCE,0,1000,1818
awzimmer,GOOD,2,OWNER,36,26,MARRIED,FIXED,0,700,1300
dereke,GOOD,5,OWNER,48,33,MARRIED,FIXED,1100,1250,1550
lycollin,GOOD,15,OWNER,36,51,MARRIED,FIXED,200,375,375
audioanalysis,BAD,2,OWNER,60,29,MARRIED,FIXED,0,1000,1248
novemberl,GOOD,1,OWNER,24,27,MARRIED,PARTTIME,0,400,1224
goodguydoll,GOOD,17,OWNER,24,53,MARRIED,FIXED,0,400,1195
littlereview,BAD,10,RENT,60,37,MARRIED,FIXED,850,1100,1340
milkshakesmelt,GOOD,11,OWNER,60,26,MARRIED,FIXED,1800,1000,1206
soberchic,BAD,0,OWNER,60,23,MARRIED,FIXED,1000,1200,1476
arunmvishnu,GOOD,27,OWNER,48,62,MARRIED,FIXED,500,800,886
_PromiseRing,GOOD,24,OWNER,24,47,MARRIED,FIXED,0,435,935
Starryeyedlady,GOOD,12,OWNER,48,49,MARRIED,PARTTIME,0,800,1228
dannieboyTV,GOOD,1,OWNER,30,22,SINGLE,FIXED,0,600,850
djjojoflores,GOOD,2,OWNER,48,30,MARRIED,FIXED,0,1500,2065
Spike_Says,GOOD,20,OWNER,60,49,MARRIED,FIXED,0,1100,1738
okweir,GOOD,5,OWNER,60,36,MARRIED,FIXED,0,1660,1838
Janzychng,GOOD,0,OWNER,48,44,MARRIED,PARTTIME,0,900,1204
justaskibum,GOOD,2,OWNER,48,34,SINGLE,FIXED,0,1450,1769
zeezeeman,GOOD,7,OWNER,60,24,SINGLE,FIXED,2400,1400,1480
whateverminger,GOOD,9,OWNER,60,30,MARRIED,FREELANCE,1500,1350,1570
PaulaCampbell,GOOD,13,OWNER,36,60,MARRIED,FREELANCE,0,1000,1100
noiseboyartist,GOOD,3,OWNER,48,26,MARRIED,FIXED,600,950,1490
shearer260,BAD,2,OWNER,60,27,MARRIED,FIXED,800,2250,2850
f1d,BAD,1,OWNER,36,28,MARRIED,FIXED,0,500,625
aeriin,BAD,4,RENT,60,28,MARRIED,FIXED,0,1250,1250
even_in_death,GOOD,17,OWNER,60,34,MARRIED,FIXED,1600,933,964
tweetilicious,BAD,0,OWNER,60,44,WIDOW,FIXED,3378,1400,1703
Linziez,GOOD,4,OWNER,60,24,MARRIED,PARTTIME,2000,1000,1164
ChrisNatsis,GOOD,5,RENT,48,29,MARRIED,FIXED,0,700,960
Pv15jesus,GOOD,4,OWNER,60,26,MARRIED,FIXED,1200,950,1050
amynicole421,GOOD,4,OWNER,24,22,SINGLE,FIXED,0,1000,1618
markahaden,GOOD,7,OWNER,30,33,MARRIED,FIXED,125,850,2243
polkadotmouse,GOOD,12,OWNER,48,40,MARRIED,FIXED,0,1298,1298
initrd,GOOD,3,OWNER,48,25,SINGLE,FIXED,0,1000,1301
StephenDon24,BAD,5,OWNER,60,44,MARRIED,FREELANCE,0,1400,1847
Daaanii_,BAD,8,OWNER,60,40,MARRIED,FIXED,1700,2050,2050
llordllama,GOOD,5,OWNER,60,39,MARRIED,FREELANCE,0,1200,1463
ceeeliii,GOOD,16,OWNER,60,31,MARRIED,FIXED,0,700,1698
Mr_Markk,BAD,18,OWNER,48,32,MARRIED,FIXED,39,660,1461
NeverYouNeverI,GOOD,15,OWNER,60,30,MARRIED,FIXED,1680,400,1320
rlarocque,GOOD,7,OWNER,60,33,MARRIED,FREELANCE,0,1400,2035
toshi_yoshida,GOOD,1,OWNER,48,30,MARRIED,FREELANCE,0,900,1700
mmmtsoi,GOOD,16,OWNER,48,36,MARRIED,FIXED,0,500,1064
taalz,GOOD,17,OWNER,36,42,MARRIED,FIXED,0,700,1631
grigs,GOOD,2,OWNER,60,26,MARRIED,FIXED,350,1200,2200
Sugasugamama,BAD,12,OWNER,60,39,MARRIED,FIXED,250,1450,1686
Owennnnn,GOOD,1,OWNER,60,27,SINGLE,FIXED,1200,1500,1558
deewrd,BAD,0,RENT,60,34,MARRIED,FREELANCE,1000,1275,1325
Ryan014,GOOD,4,OWNER,60,30,MARRIED,PARTTIME,2800,1400,1763
professorgreen,GOOD,16,OWNER,60,32,MARRIED,FIXED,1100,800,1246
hanna_bee,GOOD,8,OWNER,60,29,WIDOW,FIXED,0,850,950
itsvero,BAD,0,OWNER,60,36,MARRIED,PARTTIME,198,400,790
N5NTG,BAD,15,OWNER,60,52,MARRIED,FIXED,0,1300,1450
arminah,GOOD,8,OWNER,24,41,WIDOW,FIXED,0,500,1600
shanaynay1223,GOOD,25,OWNER,48,55,MARRIED,FIXED,0,1000,1459
SiddhiBirjanund,BAD,14,OWNER,48,29,MARRIED,FIXED,0,980,2981
fifiklatich,GOOD,12,OWNER,48,31,WIDOW,FIXED,0,660,933
iamdamnsam,GOOD,4,OWNER,36,23,MARRIED,FIXED,0,1100,1385
lithgow2009,GOOD,9,OWNER,60,51,MARRIED,FIXED,0,1380,1580
jsethi01,GOOD,20,OWNER,36,51,MARRIED,FIXED,0,1200,1620
Wallis_Bath8,GOOD,5,OWNER,60,36,MARRIED,FIXED,0,1300,1435
EvyNAF,GOOD,20,RENT,60,41,SINGLE,FREELANCE,0,835,1356
NessRocksDance,BAD,0,OWNER,60,62,MARRIED,FREELANCE,0,500,827
ThisJessicaRae,BAD,15,OWNER,36,44,MARRIED,FIXED,0,375,460
serenity_neeley,BAD,7,OWNER,48,29,MARRIED,FIXED,0,984,984
notmuchtosay,GOOD,18,OWNER,60,49,WIDOW,FIXED,0,1000,1057
TattooLuv,GOOD,0,OWNER,60,31,WIDOW,FREELANCE,0,943,1018
keepitfierce,BAD,12,OWNER,60,34,MARRIED,FIXED,0,1650,1686
_Niamh_,BAD,2,OWNER,48,41,MARRIED,FIXED,0,2000,2465
julieeehaaa,BAD,2,OWNER,60,32,MARRIED,FIXED,0,1300,1566
nasaiemsamarrai,GOOD,32,OWNER,36,49,MARRIED,FIXED,0,400,700
LuCiEnNe04,GOOD,4,OWNER,60,22,SINGLE,FREELANCE,0,750,997
mikaelshields,GOOD,14,OWNER,60,36,MARRIED,FIXED,1500,1500,1540
miapersempre,GOOD,13,RENT,60,36,MARRIED,FIXED,700,1000,1209
KRexx,GOOD,3,OWNER,6,27,MARRIED,FIXED,1500,400,1300
shaelenb,BAD,1,OWNER,48,41,MARRIED,PARTTIME,30,1100,1409
EdwardDavis,GOOD,3,OWNER,48,28,MARRIED,PARTTIME,50,1250,1484
DanNapolitano,GOOD,2,OWNER,60,34,MARRIED,FIXED,450,1800,2271
Makorani,GOOD,2,OWNER,36,58,WIDOW,FREELANCE,0,400,550
against89,GOOD,6,OWNER,60,43,MARRIED,FREELANCE,0,1000,1548
LilyJeong,GOOD,1,OWNER,60,29,MARRIED,FIXED,2000,750,856
wmwdwrd,GOOD,25,OWNER,60,53,MARRIED,FIXED,0,800,932
daneglerum,BAD,2,OWNER,60,31,MARRIED,FIXED,800,700,1250
blueeyeddancer,BAD,2,OWNER,36,50,MARRIED,FIXED,0,950,950
BATYASMUSIC,BAD,0,OWNER,36,35,MARRIED,FIXED,0,900,975
andyphelan45,GOOD,16,OWNER,36,57,MARRIED,FIXED,130,700,1090
carekoba,GOOD,10,OWNER,36,38,MARRIED,FIXED,0,950,1330
tru24,GOOD,20,RENT,60,52,MARRIED,FREELANCE,0,1200,1226
Aakriti,GOOD,2,OWNER,60,24,MARRIED,PARTTIME,2800,1400,1403
pasheridan,GOOD,0,OWNER,24,68,MARRIED,FIXED,0,900,1186
DomoJae,GOOD,26,OWNER,48,60,MARRIED,FIXED,2000,700,2684
Lynnie122,BAD,2,OWNER,48,44,MARRIED,FREELANCE,0,1250,1250
x_viper_x,GOOD,6,OWNER,48,27,MARRIED,FREELANCE,900,1500,2127
EmilyPort,GOOD,6,OWNER,60,43,MARRIED,FREELANCE,0,2200,2500
shelly_76,BAD,0,OWNER,60,41,MARRIED,PARTTIME,80,800,825
tideturns,BAD,3,OWNER,60,32,MARRIED,FIXED,2000,1600,1759
SukieGirl80,GOOD,1,OWNER,60,22,SINGLE,PARTTIME,4300,1000,1485
titoburito,GOOD,7,OWNER,60,23,SINGLE,FIXED,0,1100,1150
Sunshine519,GOOD,1,OWNER,60,28,MARRIED,FREELANCE,0,1300,1695
MelLubbsYou,GOOD,8,OWNER,24,33,MARRIED,FIXED,0,400,1780
JonasAustralia,GOOD,12,OWNER,36,34,MARRIED,FIXED,96,600,1253
chowmut,GOOD,8,OWNER,36,37,MARRIED,FIXED,300,370,870
wenderella,GOOD,6,OWNER,60,35,MARRIED,FIXED,1000,1658,1675
mollycarter2,GOOD,23,OWNER,60,37,SINGLE,FREELANCE,0,1950,2336
milkncrackas,GOOD,17,OWNER,60,47,MARRIED,FIXED,0,1100,1194
pdxfilms,BAD,0,OWNER,48,28,MARRIED,PARTTIME,1641,800,1376
Foxy_Kay,GOOD,12,OWNER,18,31,MARRIED,FIXED,400,600,1850
Enjoitk,BAD,0,OWNER,36,22,SINGLE,PARTTIME,0,1050,1485
paramore9521,GOOD,10,OWNER,12,34,MARRIED,FIXED,3500,300,1600
mcrused,GOOD,6,OWNER,48,34,MARRIED,FREELANCE,0,1100,1192
AmyTheStrange,GOOD,10,OWNER,48,31,MARRIED,FIXED,0,450,1403
arimanaen,BAD,16,OWNER,36,30,MARRIED,FIXED,0,800,975
Danig032,GOOD,3,OWNER,48,25,MARRIED,FREELANCE,1900,1000,1250
scottrodgers,BAD,7,OWNER,36,37,MARRIED,FREELANCE,3000,400,882
madamebarber,GOOD,2,OWNER,60,47,MARRIED,FIXED,0,1200,1497
3Dahlia,GOOD,9,OWNER,60,32,MARRIED,FIXED,0,1100,1293
bexter,BAD,0,OWNER,60,33,MARRIED,PARTTIME,0,1250,1442
Laurenruthmayo,BAD,10,OWNER,36,43,MARRIED,FREELANCE,0,1000,1905
heidivi,GOOD,15,OWNER,60,32,MARRIED,FIXED,0,1100,1213
littlejennie,GOOD,2,OWNER,60,36,MARRIED,FIXED,1200,1575,1611
WillJWeremecki,BAD,10,OWNER,60,43,MARRIED,FIXED,1500,750,936
kristinbednarz,GOOD,2,OWNER,36,51,MARRIED,PARTTIME,0,600,989
PhilipGoodbody,BAD,3,OWNER,36,40,MARRIED,FREELANCE,0,575,775
stefanhapper,GOOD,3,OWNER,48,29,MARRIED,FIXED,1170,700,837
slc_slc,GOOD,2,OWNER,48,33,MARRIED,FIXED,3000,300,1107
keri_mitch,GOOD,4,OWNER,60,38,MARRIED,FIXED,0,1450,1657
iwanverrips,GOOD,10,OWNER,24,52,MARRIED,FIXED,700,700,2004
Kelly240680,GOOD,3,OWNER,12,30,MARRIED,FIXED,2000,200,1338
AndyElusive,GOOD,15,OWNER,60,29,MARRIED,FIXED,900,1300,1595
Sandrajlawson,GOOD,20,OWNER,60,49,MARRIED,FREELANCE,0,1000,1228
CariWallenberg,GOOD,4,OWNER,24,55,MARRIED,FREELANCE,0,800,1230
redguitarfreak,GOOD,0,OWNER,60,41,SINGLE,PARTTIME,0,1200,1538
aboutdonna,BAD,2,OWNER,60,25,SINGLE,PARTTIME,3000,1080,1296
lookitsholly,GOOD,13,OWNER,60,35,MARRIED,FIXED,700,1000,1894
Txangel17_24,GOOD,0,OWNER,60,31,MARRIED,FREELANCE,0,1550,1954
CrispCoCo,GOOD,0,OWNER,60,35,MARRIED,PARTTIME,0,1160,1465
ohshitsolegit,BAD,0,OWNER,60,29,MARRIED,FIXED,0,1200,1406
heartbreaks0ng,BAD,11,OWNER,48,34,MARRIED,FIXED,0,1650,2165
BondServantLZ,GOOD,3,OWNER,60,30,MARRIED,FIXED,0,800,975
gettingparental,GOOD,7,OWNER,60,33,MARRIED,FREELANCE,0,1100,1245
Pixie_Tinks,GOOD,3,OWNER,60,31,MARRIED,FIXED,2500,1400,1607
yuki_fujii,GOOD,7,OWNER,60,48,MARRIED,FREELANCE,0,1400,1500
SkylarkingClare,GOOD,10,OWNER,54,41,MARRIED,FIXED,0,1700,1957
xinfinityx,GOOD,11,OWNER,60,34,SINGLE,FIXED,2000,1200,1410
GraceDanni,BAD,0,OWNER,36,34,MARRIED,PARTTIME,300,600,1339
mileycfan93,GOOD,19,OWNER,60,34,MARRIED,FIXED,0,1600,1778
guendouglas,GOOD,8,OWNER,12,32,MARRIED,FIXED,0,800,2014
LauraStevens,GOOD,20,OWNER,36,42,MARRIED,FREELANCE,0,1500,1750
yvonnejonas,BAD,0,OWNER,6,33,SINGLE,PARTTIME,0,675,1146
onlyamitabh,BAD,1,OWNER,36,29,MARRIED,FIXED,0,850,1100
LizbetSanchez,GOOD,7,OWNER,60,52,WIDOW,FIXED,0,1350,1445
JenniferGrace7,GOOD,7,OWNER,36,41,MARRIED,FIXED,0,2000,2104
AbbyArtemisia,GOOD,10,OWNER,24,47,MARRIED,FREELANCE,0,350,1097
k_griffiths,GOOD,12,OWNER,48,35,MARRIED,FIXED,0,900,1097
JorgeMudry,GOOD,0,OWNER,24,30,MARRIED,PARTTIME,0,400,450
MrsGrrrg,GOOD,18,OWNER,36,45,MARRIED,FREELANCE,0,700,1360
myra_98,BAD,1,OWNER,36,27,MARRIED,PARTTIME,3000,600,745
JustZGirl,GOOD,2,OWNER,60,31,MARRIED,FIXED,800,1450,1600
callmezippy,GOOD,3,OWNER,60,39,MARRIED,FIXED,870,900,1580
funkingr8,GOOD,1,OWNER,36,28,MARRIED,FIXED,0,350,450
jordansprague,BAD,1,OWNER,60,35,SINGLE,PARTTIME,0,1600,1912
unxpect,GOOD,12,OWNER,60,38,MARRIED,FREELANCE,900,1000,1606
lauralou_93,GOOD,3,OWNER,36,37,MARRIED,FREELANCE,0,900,1596
PourMeAShot,GOOD,11,OWNER,12,26,MARRIED,PARTTIME,2000,300,1248
Mishal16,GOOD,0,OWNER,60,29,MARRIED,PARTTIME,0,1150,1683
SpondeeDactyl,GOOD,8,OWNER,60,40,MARRIED,FIXED,0,1100,1638
NGowers,GOOD,1,OWNER,60,36,SINGLE,FREELANCE,1500,400,1591
AnneHawley,GOOD,4,OWNER,60,25,MARRIED,FIXED,1379,725,1460
amayaone76,GOOD,15,OWNER,24,39,MARRIED,FIXED,0,590,1793
Naukri,BAD,0,OWNER,60,32,MARRIED,FIXED,1000,900,1084
Joey201,GOOD,12,OWNER,36,64,SINGLE,FREELANCE,0,900,900
wayjay83,GOOD,0,OWNER,48,56,MARRIED,FREELANCE,50,700,940
MirthaP,GOOD,10,OWNER,60,37,MARRIED,FIXED,0,1200,1296
TrashyCandy,GOOD,2,OWNER,60,33,MARRIED,FIXED,3500,700,760
DelanieAnne,GOOD,13,RENT,60,53,WIDOW,FIXED,0,1000,2300
littlevincent,GOOD,3,OWNER,60,36,MARRIED,FIXED,1260,1400,1936
COOLESTKID101,GOOD,10,OWNER,24,42,MARRIED,FREELANCE,0,500,1104
emilyrae13,BAD,5,OWNER,48,44,MARRIED,FIXED,0,1600,2631
mynameistisya,GOOD,1,OWNER,60,27,MARRIED,FREELANCE,2850,2000,2240
Digiqom,BAD,26,OWNER,60,41,WIDOW,FIXED,3100,2400,2700
